aaa------- --------------
1658172037555	8000	36.56.161.86	4	43	user2	5715	1.1.1	iOS
1658172037557	5000	210.35.133.8	9	91	user3	5755	1.1.2	WP
1658172037559	2000	222.89.134.170	10	100	user8	5177	1.1.3	Android
1658172037561	5000	171.12.233.238	10	106	user3	5257	1.1.2	Android
1658172037565	5000	182.87.253.212	3	32	user3	5072	1.1.1	iOS
1658172037567	2000	61.236.162.216	1	13	user1	5692	1.1.2	Android
1658172037570	4000	36.61.196.231	7	75	user8	5892	1.1.2	iOS
1658172037572	9000	36.61.19.153	4	42	user9	5542	1.1.1	iOS
1658172037574	3000	222.80.114.77	6	63	user10	5999	1.1.3	WP
1658172037577	6000	121.77.142.133	6	65	user9	5641	1.1.1	WP
1658172037579	7000	222.67.58.0	10	105	user7	5579	1.1.2	Android
1658172037581	5000	222.20.221.86	1	10	user3	5142	1.1.2	iOS
1658172037583	7000	139.202.163.107	6	65	user8	5540	1.1.2	iOS
1658172037588	1000	210.38.62.186	5	53	user9	5510	1.1.0	WP
1658172037591	3000	106.88.194.167	3	32	user2	5051	1.1.3	WP
1658172037594	6000	123.234.48.97	10	101	user1	5388	1.1.1	WP
1658172037597	6000	61.234.62.243	6	62	user9	5052	1.1.1	iOS
1658172037599	8000	36.61.148.132	1	18	user7	5556	1.1.0	iOS
1658172037601	3000	210.40.125.68	3	34	user5	5248	1.1.1	WP
1658172037603	8000	171.9.181.144	5	54	user1	5870	1.1.3	iOS
1658172037606	6000	222.69.49.21	5	53	user1	5058	1.1.0	WP
1658172037608	2000	106.80.11.97	6	63	user5	5473	1.1.2	iOS
1658172037610	4000	106.91.223.223	8	84	user10	5863	1.1.0	iOS
1658172037612	2000	106.93.36.9	10	105	user8	5284	1.1.0	iOS
1658172037615	0	222.44.151.58	7	71	user10	5607	1.1.2	iOS
1658172037618	4000	36.57.78.47	5	50	user8	5067	1.1.3	Android
1658172037620	8000	121.77.71.127	8	87	user1	5163	1.1.0	WP
1658172037624	0	210.46.234.118	8	81	user6	5587	1.1.2	WP
1658172037626	0	171.11.54.9	1	13	user10	5600	1.1.3	WP
1658172037628	9000	222.21.221.34	10	101	user4	5490	1.1.1	Android
1658172037632	9000	61.233.168.145	3	37	user1	5768	1.1.0	iOS
1658172037634	3000	36.58.54.97	9	96	user2	5065	1.1.0	WP
1658172037636	5000	123.234.237.91	9	93	user1	5026	1.1.0	WP
1658172037638	6000	61.236.132.24	9	93	user9	5177	1.1.3	Android
1658172037641	3000	36.63.191.166	2	29	user5	5501	1.1.1	iOS
1658172037643	1000	210.33.37.32	6	67	user5	5236	1.1.2	iOS
1658172037647	6000	182.81.42.163	1	11	user7	5777	1.1.1	Android
1658172037649	9000	106.80.223.53	10	104	user5	5472	1.1.0	Android
1658172037651	4000	106.88.153.111	5	52	user5	5356	1.1.0	WP
1658172037653	8000	123.232.136.17	8	87	user8	5325	1.1.3	WP
1658172037655	8000	121.76.110.75	6	66	user7	5687	1.1.3	iOS
1658172037657	3000	61.236.163.132	10	105	user9	5505	1.1.3	WP
1658172037660	0	222.67.10.121	3	36	user9	5604	1.1.3	Android
1658172037664	7000	222.59.216.93	5	59	user6	5723	1.1.1	WP
1658172037666	1000	139.198.200.242	8	83	user8	5280	1.1.3	WP
1658172037667	5000	171.13.23.123	6	66	user10	5773	1.1.0	Android
1658172037669	9000	222.74.194.85	6	61	user1	5151	1.1.1	iOS
1658172037672	7000	171.12.158.173	2	20	user8	5854	1.1.3	Android
1658172037674	0	123.234.16.175	8	82	user9	5250	1.1.3	iOS
1658172037676	8000	222.80.184.11	9	95	user2	5266	1.1.2	Android
1658172037678	7000	61.233.62.158	5	54	user5	5263	1.1.3	WP
1658172037679	3000	210.45.175.140	8	84	user5	5178	1.1.2	Android
1658172037681	1000	106.95.86.233	1	11	user6	5618	1.1.3	WP
1658172037684	5000	222.94.117.202	3	33	user10	5995	1.1.3	Android
1658172037685	8000	171.13.88.91	4	42	user9	5722	1.1.1	WP
1658172037687	1000	210.44.249.26	2	28	user6	5476	1.1.1	Android
1658172037689	8000	210.32.253.110	6	61	user10	5666	1.1.1	WP
1658172037691	1000	222.27.196.158	10	109	user2	5452	1.1.0	WP
1658172037697	6000	106.86.90.254	8	87	user6	5303	1.1.1	Android
1658172037699	0	139.203.90.194	6	65	user10	5021	1.1.1	Android
1658172037701	6000	106.89.206.191	2	25	user3	5095	1.1.3	WP
1658172037703	2000	139.213.63.104	2	21	user5	5104	1.1.3	iOS
1658172037705	4000	182.82.131.138	3	33	user7	5064	1.1.2	WP
1658172037707	0	222.76.203.5	3	34	user3	5785	1.1.2	WP
1658172037709	9000	121.76.84.202	5	53	user5	5927	1.1.3	Android
1658172037711	7000	222.23.182.146	7	78	user9	5297	1.1.0	iOS
1658172037713	1000	182.87.149.163	10	100	user5	5710	1.1.0	WP
1658172037715	1000	36.58.21.211	5	54	user3	5156	1.1.0	WP
1658172037717	2000	210.45.79.17	10	109	user6	5471	1.1.0	iOS
1658172037720	1000	210.29.216.180	7	72	user3	5012	1.1.3	iOS
1658172037722	4000	61.236.57.232	4	43	user3	5947	1.1.3	iOS
1658172037725	3000	222.27.185.125	4	46	user10	5417	1.1.0	iOS
1658172037732	1000	139.213.73.210	10	106	user3	5459	1.1.0	Android
1658172037735	6000	36.62.47.241	7	76	user6	5918	1.1.3	iOS
1658172037740	1000	106.86.71.65	1	18	user6	5865	1.1.2	iOS
1658172037742	4000	139.203.81.159	10	101	user7	5094	1.1.1	WP
1658172037744	2000	121.77.146.226	1	11	user10	5608	1.1.1	Android
1658172037746	3000	106.82.150.229	6	69	user3	5214	1.1.0	WP
1658172037748	6000	139.199.215.35	10	100	user7	5449	1.1.3	iOS
1658172037750	1000	210.45.66.143	3	38	user6	5225	1.1.1	WP
1658172037752	1000	222.39.213.44	9	99	user1	5092	1.1.1	WP
1658172037758	1000	36.57.115.132	1	13	user8	5992	1.1.1	iOS
1658172037760	5000	182.84.91.117	6	69	user8	5840	1.1.1	Android
1658172037762	1000	182.83.48.202	9	94	user3	5696	1.1.1	iOS
1658172037764	0	182.92.175.50	5	58	user6	5549	1.1.3	WP
1658172037766	9000	61.232.46.221	7	78	user9	5827	1.1.3	WP
1658172037768	8000	106.82.63.49	5	59	user1	5212	1.1.3	iOS
1658172037769	4000	139.204.56.238	9	95	user5	5088	1.1.1	WP
1658172037771	6000	139.207.45.12	10	100	user5	5854	1.1.2	WP
1658172037773	3000	210.26.14.33	1	11	user6	5168	1.1.0	iOS
1658172037775	3000	121.77.12.229	5	58	user9	5211	1.1.0	WP
1658172037777	9000	36.61.102.163	4	48	user7	5573	1.1.3	Android
1658172037779	4000	210.30.255.194	5	57	user5	5007	1.1.2	iOS
1658172037781	4000	210.27.18.43	8	80	user5	5408	1.1.0	Android
1658172037783	3000	123.234.253.92	6	67	user4	5988	1.1.2	iOS
1658172037785	5000	139.202.152.64	6	64	user7	5097	1.1.3	Android
1658172037786	1000	171.14.63.119	10	103	user3	5124	1.1.3	iOS
1658172037788	1000	182.85.166.178	9	92	user9	5152	1.1.0	iOS
1658172037790	7000	171.8.123.225	9	99	user10	5078	1.1.2	iOS
1658172037792	8000	106.82.222.206	10	100	user2	5604	1.1.3	iOS
1658172037799	4000	106.93.247.114	9	97	user10	5958	1.1.0	iOS
1658172037802	3000	139.212.65.193	9	92	user2	5699	1.1.0	WP
1658172037804	1000	123.234.33.136	9	96	user5	5877	1.1.1	WP
1658172037806	8000	171.11.91.144	10	100	user7	5815	1.1.2	Android
1658172037808	3000	61.232.7.93	9	90	user7	5847	1.1.2	WP
1658172037809	8000	121.77.27.71	1	17	user4	5932	1.1.2	WP
1658172037812	0	171.10.70.253	3	32	user9	5021	1.1.1	WP
1658172037813	7000	36.58.186.132	5	56	user5	5573	1.1.0	WP
1658172037815	8000	121.76.77.80	6	66	user3	5159	1.1.3	Android
1658172037817	8000	106.92.83.97	10	107	user4	5822	1.1.2	iOS
1658172037818	0	61.236.210.177	8	83	user9	5598	1.1.3	Android
1658172037820	7000	222.85.46.37	4	46	user5	5944	1.1.3	Android
1658172037823	8000	171.10.52.226	2	20	user6	5820	1.1.1	Android
1658172037825	6000	106.87.9.54	6	61	user4	5883	1.1.3	Android
1658172037826	1000	123.234.143.223	7	76	user6	5327	1.1.0	iOS
1658172037828	4000	123.234.65.121	3	32	user10	5244	1.1.1	iOS
1658172037830	1000	139.203.71.83	3	35	user3	5350	1.1.3	WP
1658172037831	1000	210.42.135.166	8	87	user5	5949	1.1.3	iOS
1658172037833	3000	222.77.176.92	10	109	user8	5302	1.1.1	iOS
1658172037835	0	182.92.12.17	5	55	user9	5659	1.1.1	WP
1658172037836	5000	121.77.154.139	5	50	user4	5273	1.1.0	iOS
1658172037838	6000	123.233.96.130	10	103	user8	5044	1.1.3	iOS
1658172037840	2000	61.237.125.80	8	83	user10	5365	1.1.3	Android
1658172037841	8000	182.88.136.205	7	72	user10	5766	1.1.1	WP
1658172037843	5000	106.92.48.135	1	13	user5	5868	1.1.2	Android
1658172037845	9000	121.76.215.8	1	15	user2	5604	1.1.3	WP
1658172037846	1000	121.76.181.139	7	72	user6	5352	1.1.0	WP
1658172037848	9000	139.206.196.6	9	93	user3	5363	1.1.3	iOS
1658172037850	2000	171.12.224.26	4	42	user4	5855	1.1.3	iOS
1658172037851	8000	222.86.162.72	7	73	user5	5625	1.1.0	Android
1658172037853	8000	139.210.121.188	9	92	user2	5874	1.1.2	WP
1658172037855	3000	139.214.232.138	6	65	user6	5552	1.1.1	WP
1658172037859	6000	171.11.42.165	1	11	user1	5722	1.1.1	Android
1658172037863	4000	61.232.138.13	1	19	user2	5626	1.1.3	iOS
1658172037865	1000	123.234.54.11	5	53	user4	5463	1.1.0	WP
1658172037866	7000	210.45.71.84	8	81	user5	5354	1.1.0	iOS
1658172037868	0	106.82.59.235	9	90	user4	5296	1.1.3	WP
1658172037869	7000	106.86.56.65	7	74	user10	5672	1.1.3	iOS
1658172037871	7000	182.86.248.129	4	41	user1	5171	1.1.1	WP
1658172037873	4000	222.26.132.63	1	14	user6	5475	1.1.0	iOS
1658172037874	6000	222.67.115.234	1	10	user5	5970	1.1.1	Android
1658172037876	0	121.77.40.121	10	105	user7	5970	1.1.0	Android
1658172037878	6000	182.81.136.244	3	36	user5	5049	1.1.3	Android
1658172037879	3000	171.10.5.87	3	34	user6	5592	1.1.1	Android
1658172037881	2000	121.77.36.181	3	34	user6	5848	1.1.2	Android
1658172037883	5000	36.63.121.102	1	16	user10	5510	1.1.0	WP
1658172037884	4000	121.77.6.213	6	69	user1	5280	1.1.1	iOS
1658172037886	8000	36.61.29.225	2	28	user8	5707	1.1.0	Android
1658172037888	1000	106.82.171.67	1	16	user10	5667	1.1.0	iOS
1658172037890	6000	123.233.79.14	6	66	user10	5357	1.1.0	Android
1658172037891	4000	61.232.58.120	7	70	user1	5327	1.1.0	iOS
1658172037893	5000	106.80.204.13	10	103	user4	5122	1.1.1	iOS
1658172037894	4000	61.236.196.39	3	30	user2	5287	1.1.3	iOS
1658172037896	7000	171.15.106.16	1	14	user4	5346	1.1.1	Android
1658172037898	9000	106.82.136.190	3	32	user1	5240	1.1.0	Android
1658172037900	7000	171.9.228.166	5	57	user4	5420	1.1.1	Android
1658172037901	3000	121.77.169.225	7	74	user7	5532	1.1.0	Android
1658172037903	4000	123.233.143.47	4	49	user8	5721	1.1.3	Android
1658172037906	8000	123.233.13.154	10	103	user10	5913	1.1.2	Android
1658172037907	5000	36.57.2.190	6	61	user6	5740	1.1.2	WP
1658172037909	2000	139.199.203.142	6	64	user3	5475	1.1.3	iOS
1658172037911	1000	182.90.82.88	6	63	user4	5321	1.1.2	WP
1658172037912	6000	121.76.142.217	4	41	user10	5207	1.1.2	Android
1658172037914	8000	139.214.111.122	7	73	user3	5316	1.1.1	iOS
1658172037927	2000	36.56.24.71	10	102	user10	5438	1.1.2	iOS
1658172037931	8000	222.24.147.245	7	77	user3	5294	1.1.2	iOS
1658172037933	1000	171.11.176.141	3	35	user2	5477	1.1.2	iOS
1658172037935	0	222.45.223.250	4	42	user6	5656	1.1.1	Android
1658172037937	8000	121.77.141.244	2	21	user2	5225	1.1.2	WP
1658172037939	6000	121.76.117.84	2	25	user7	5309	1.1.2	Android
1658172037940	9000	139.197.21.69	6	61	user4	5225	1.1.2	iOS
1658172037942	3000	36.62.29.237	5	58	user3	5404	1.1.2	WP
1658172037944	6000	210.26.209.68	1	19	user7	5365	1.1.2	iOS
1658172037947	5000	106.93.238.153	6	60	user10	5956	1.1.1	WP
1658172037948	9000	61.236.243.85	9	93	user5	5319	1.1.1	iOS
1658172037950	2000	123.233.100.151	10	103	user7	5364	1.1.2	Android
1658172037952	8000	210.26.186.95	10	108	user10	5532	1.1.3	WP
1658172037953	5000	36.59.182.212	4	42	user9	5477	1.1.0	WP
1658172037955	7000	222.95.21.246	8	84	user1	5822	1.1.1	iOS
1658172037959	3000	106.85.115.30	3	34	user2	5088	1.1.2	WP
1658172037961	5000	121.76.108.143	7	70	user5	5654	1.1.0	WP
1658172037963	1000	182.80.156.37	4	41	user8	5815	1.1.2	Android
1658172037964	9000	171.10.52.162	7	74	user4	5817	1.1.1	WP
1658172037966	1000	123.235.115.87	10	104	user10	5969	1.1.2	WP
1658172037968	7000	182.87.125.93	6	68	user10	5994	1.1.1	Android
1658172037970	2000	139.198.251.31	2	26	user5	5073	1.1.2	iOS
1658172037971	6000	36.57.60.6	5	55	user8	5911	1.1.1	Android
1658172037973	2000	61.234.118.55	7	72	user10	5043	1.1.1	WP
1658172037975	3000	121.76.207.207	9	93	user2	5305	1.1.0	Android
1658172037976	7000	123.233.111.65	10	106	user10	5035	1.1.1	WP
1658172037978	6000	222.75.214.173	5	50	user1	5987	1.1.1	WP
1658172037980	3000	139.200.27.44	1	12	user2	5535	1.1.3	iOS
1658172037982	8000	121.77.228.77	5	53	user9	5853	1.1.0	iOS
1658172037984	4000	182.87.36.204	3	33	user6	5259	1.1.0	Android
1658172037985	7000	121.77.223.205	10	101	user5	5015	1.1.1	Android
1658172037988	3000	36.63.17.109	5	51	user9	5964	1.1.3	Android
1658172037992	8000	36.63.89.144	10	108	user9	5983	1.1.3	WP
1658172037997	5000	61.234.54.208	1	11	user3	5185	1.1.2	Android
1658172038006	2000	210.28.51.25	9	93	user3	5498	1.1.1	iOS
1658172038009	9000	171.9.68.37	2	21	user6	5531	1.1.2	WP
1658172038011	1000	171.9.142.194	7	75	user8	5102	1.1.1	WP
1658172038013	2000	139.207.103.255	4	45	user3	5920	1.1.1	iOS
1658172038014	9000	61.233.160.236	4	46	user10	5402	1.1.2	iOS
1658172038016	9000	171.15.109.131	6	60	user2	5356	1.1.1	WP
1658172038017	4000	121.76.164.94	5	54	user5	5996	1.1.0	WP
1658172038019	0	171.8.253.252	7	76	user2	5697	1.1.1	Android
1658172038021	5000	182.88.80.150	3	38	user4	5684	1.1.1	Android
1658172038023	7000	106.88.171.41	5	58	user8	5681	1.1.3	Android
1658172038024	3000	121.77.155.2	6	65	user10	5962	1.1.0	WP
1658172038026	5000	182.92.132.135	10	106	user2	5741	1.1.1	iOS
1658172038029	5000	171.15.122.20	7	72	user5	5223	1.1.2	iOS
1658172038032	2000	106.91.77.171	4	46	user4	5990	1.1.3	iOS
1658172038034	8000	182.81.129.45	9	98	user7	5932	1.1.2	WP
1658172038036	3000	171.8.18.227	3	33	user6	5750	1.1.1	iOS
1658172038038	1000	139.208.91.183	3	35	user8	5320	1.1.2	iOS
1658172038039	7000	210.35.30.52	1	11	user5	5379	1.1.3	WP
1658172038041	1000	139.211.74.220	7	73	user9	5560	1.1.2	Android
1658172038043	3000	121.77.126.105	10	106	user4	5683	1.1.2	Android
1658172038047	1000	210.36.93.136	6	68	user1	5672	1.1.3	WP
1658172038049	2000	121.77.6.233	5	53	user9	5959	1.1.0	Android
1658172038051	0	121.76.188.90	6	62	user2	5328	1.1.2	WP
1658172038060	7000	222.70.82.110	4	48	user8	5726	1.1.1	WP
1658172038063	5000	106.88.167.49	4	40	user3	5697	1.1.0	Android
1658172038065	2000	61.233.182.250	2	26	user7	5953	1.1.1	WP
1658172038068	7000	222.90.186.202	1	15	user3	5216	1.1.1	iOS
1658172038072	4000	121.76.10.111	10	106	user9	5667	1.1.1	iOS
1658172038076	1000	222.50.190.115	1	16	user3	5607	1.1.2	iOS
1658172038079	9000	210.46.3.16	3	30	user3	5884	1.1.3	WP
1658172038087	0	171.8.227.136	2	22	user3	5225	1.1.2	Android
1658172038090	0	61.232.20.67	6	61	user5	5184	1.1.1	WP
1658172038094	6000	139.213.206.34	4	43	user6	5499	1.1.0	iOS
1658172038097	2000	121.76.214.114	2	26	user3	5383	1.1.0	Android
1658172038099	9000	182.91.69.27	10	104	user4	5627	1.1.2	iOS
1658172038101	3000	36.59.194.192	5	50	user1	5763	1.1.1	Android
1658172038102	3000	121.77.60.119	10	105	user4	5546	1.1.2	iOS
1658172038104	8000	61.232.120.4	9	95	user7	5112	1.1.3	WP
1658172038106	4000	61.237.29.227	1	18	user3	5338	1.1.1	Android
1658172038107	0	222.76.16.149	5	50	user10	5237	1.1.1	iOS
1658172038109	8000	123.233.252.11	2	20	user2	5523	1.1.1	WP
1658172038111	4000	171.12.130.47	6	61	user9	5323	1.1.0	iOS
1658172038112	7000	139.202.96.174	3	39	user5	5896	1.1.2	WP
1658172038114	1000	182.83.112.136	1	15	user1	5369	1.1.0	WP
1658172038116	7000	171.11.134.28	10	107	user3	5230	1.1.2	iOS
1658172038118	3000	182.92.250.137	10	109	user4	5644	1.1.0	iOS
1658172038119	9000	139.200.59.156	9	98	user2	5761	1.1.1	WP
1658172038121	5000	222.27.13.150	4	45	user6	5952	1.1.0	iOS
1658172038123	3000	210.41.144.148	3	31	user3	5593	1.1.2	WP
1658172038125	8000	36.63.216.171	2	29	user2	5373	1.1.3	iOS
1658172038127	1000	61.233.64.12	7	71	user2	5332	1.1.3	Android
1658172038129	6000	222.79.15.43	6	65	user8	5052	1.1.1	iOS
1658172038130	1000	106.87.2.103	2	20	user10	5398	1.1.0	Android
1658172038132	3000	210.28.78.175	2	24	user1	5924	1.1.2	WP
1658172038134	7000	171.14.241.221	5	52	user8	5309	1.1.0	Android
1658172038136	9000	222.16.152.200	1	14	user8	5982	1.1.1	Android
1658172038138	7000	139.206.225.11	7	77	user10	5384	1.1.0	WP
1658172038139	0	123.234.218.174	3	30	user4	5582	1.1.2	Android
1658172038141	8000	222.83.57.1	4	41	user6	5112	1.1.3	Android
1658172038143	8000	123.235.96.73	1	17	user1	5782	1.1.2	iOS
1658172038145	2000	171.10.67.44	9	94	user10	5692	1.1.3	iOS
1658172038147	4000	171.14.111.203	3	32	user3	5097	1.1.3	iOS
1658172038149	9000	182.84.81.240	5	50	user6	5071	1.1.1	iOS
1658172038151	9000	139.197.254.78	1	18	user10	5383	1.1.2	WP
1658172038152	6000	222.72.13.114	7	79	user3	5539	1.1.2	Android
1658172038154	7000	139.208.94.28	6	68	user8	5057	1.1.0	iOS
1658172038156	3000	171.8.79.29	3	36	user4	5517	1.1.3	iOS
1658172038161	1000	139.206.141.108	9	98	user8	5741	1.1.2	iOS
1658172038163	9000	171.13.162.26	4	49	user5	5237	1.1.1	iOS
1658172038165	3000	171.11.144.148	2	28	user8	5162	1.1.2	Android
1658172038167	6000	106.94.136.247	2	29	user5	5804	1.1.0	iOS
1658172038169	7000	222.45.71.175	5	51	user9	5164	1.1.3	WP
1658172038171	2000	182.81.110.190	3	34	user6	5096	1.1.1	iOS
1658172038173	5000	121.76.244.13	7	79	user7	5158	1.1.2	WP
1658172038180	9000	121.77.194.97	3	32	user9	5809	1.1.1	Android
1658172038182	6000	61.237.161.104	3	39	user10	5029	1.1.1	iOS
1658172038184	6000	61.232.185.180	3	32	user8	5695	1.1.2	WP
1658172038185	0	222.53.33.5	7	79	user8	5571	1.1.1	WP
1658172038187	0	36.62.42.78	3	38	user10	5632	1.1.3	WP
1658172038189	4000	139.197.178.50	5	54	user2	5815	1.1.2	Android
1658172038191	1000	182.88.181.47	2	29	user9	5935	1.1.2	WP
1658172038193	3000	182.81.241.17	2	28	user1	5090	1.1.0	Android
1658172038195	2000	36.56.9.18	3	30	user6	5410	1.1.2	WP
1658172038197	1000	222.46.209.52	3	32	user1	5872	1.1.2	WP
1658172038200	0	123.235.193.172	3	38	user10	5709	1.1.0	iOS
1658172038202	8000	61.232.186.248	5	57	user9	5367	1.1.2	Android
1658172038203	3000	210.34.195.4	8	89	user7	5923	1.1.0	Android
1658172038205	6000	222.39.98.175	3	35	user9	5207	1.1.1	Android
1658172038210	3000	36.56.13.2	3	30	user1	5699	1.1.0	WP
1658172038213	2000	222.71.96.55	6	67	user8	5025	1.1.1	iOS
1658172038215	2000	182.80.177.78	4	49	user5	5585	1.1.2	iOS
1658172038217	6000	210.44.56.11	2	20	user7	5800	1.1.3	Android
1658172038220	9000	121.77.9.188	2	28	user6	5304	1.1.1	WP
1658172038222	4000	182.90.11.185	5	58	user2	5078	1.1.0	Android
1658172038225	9000	61.235.22.158	10	107	user10	5375	1.1.0	Android
1658172038227	6000	121.76.83.92	7	77	user5	5434	1.1.0	WP
1658172038229	5000	61.234.130.118	5	52	user5	5878	1.1.0	Android
1658172038231	8000	36.60.86.146	5	50	user1	5453	1.1.3	Android
1658172038233	5000	106.91.75.251	1	13	user7	5863	1.1.1	WP
1658172038234	1000	61.236.193.112	9	92	user9	5808	1.1.0	WP
1658172038236	7000	139.215.28.86	9	96	user5	5398	1.1.2	WP
1658172038238	8000	36.58.138.147	3	36	user2	5560	1.1.1	WP
1658172038240	9000	36.63.224.182	9	97	user7	5142	1.1.3	WP
1658172038242	0	123.232.238.245	8	80	user1	5273	1.1.1	iOS
1658172038244	9000	121.76.153.233	5	58	user4	5800	1.1.1	Android
1658172038245	1000	36.62.206.169	2	29	user6	5581	1.1.0	iOS
1658172038247	2000	171.14.56.99	10	102	user2	5738	1.1.3	Android
1658172038251	1000	210.26.106.140	9	99	user8	5086	1.1.1	Android
1658172038254	1000	171.13.42.226	5	55	user3	5294	1.1.2	Android
1658172038255	0	139.208.66.214	4	46	user10	5288	1.1.0	Android
1658172038257	0	121.77.123.169	5	55	user10	5847	1.1.1	iOS
1658172038259	3000	61.232.202.38	10	100	user5	5097	1.1.0	WP
1658172038261	8000	210.44.217.160	3	39	user9	5735	1.1.0	WP
1658172038264	4000	222.82.65.129	7	71	user10	5152	1.1.1	Android
1658172038267	1000	61.234.73.157	9	92	user6	5007	1.1.2	Android
1658172038271	4000	123.234.130.18	10	102	user6	5436	1.1.3	iOS
1658172038274	0	182.82.4.39	9	98	user1	5585	1.1.1	iOS
1658172038275	6000	123.235.180.13	9	92	user8	5819	1.1.2	Android
1658172038277	2000	210.26.77.52	8	81	user5	5392	1.1.0	Android
1658172038279	9000	123.233.240.13	5	54	user1	5861	1.1.1	iOS
1658172038281	8000	210.47.250.231	4	47	user4	5215	1.1.1	Android
1658172038282	3000	222.20.23.143	5	59	user9	5279	1.1.2	WP
1658172038284	2000	123.234.155.199	3	35	user2	5927	1.1.2	iOS
1658172038286	0	106.87.202.128	4	45	user4	5131	1.1.3	Android
1658172038288	2000	139.202.127.93	1	13	user7	5881	1.1.1	iOS
1658172038290	7000	106.95.61.184	4	48	user1	5679	1.1.0	WP
1658172038292	4000	61.236.85.142	8	84	user4	5499	1.1.1	Android
1658172038300	3000	210.32.232.90	2	23	user4	5773	1.1.3	WP
1658172038303	3000	106.89.230.172	1	19	user5	5554	1.1.1	iOS
1658172038306	3000	61.235.14.69	5	54	user6	5351	1.1.2	iOS
1658172038308	6000	171.8.27.146	2	25	user9	5037	1.1.0	iOS
1658172038310	6000	121.77.50.83	10	102	user5	5032	1.1.0	iOS
1658172038314	3000	121.76.178.23	1	16	user7	5427	1.1.3	WP
1658172038317	3000	171.8.110.158	3	36	user5	5541	1.1.1	iOS
1658172038319	7000	139.210.173.22	4	43	user10	5916	1.1.1	WP
1658172038321	3000	123.234.180.23	4	49	user7	5250	1.1.3	iOS
1658172038323	2000	106.95.126.142	3	30	user2	5262	1.1.2	Android
1658172038325	7000	36.62.229.108	7	72	user9	5253	1.1.0	WP
1658172038327	1000	139.203.195.222	3	32	user9	5725	1.1.1	iOS
1658172038329	8000	171.15.226.205	5	58	user9	5776	1.1.3	iOS
1658172038334	7000	106.85.82.51	9	94	user6	5663	1.1.2	Android
1658172038336	5000	182.87.246.95	10	108	user5	5704	1.1.2	WP
1658172038339	7000	36.62.246.75	6	69	user10	5024	1.1.1	WP
1658172038340	1000	106.81.114.201	8	88	user5	5104	1.1.3	Android
1658172038342	5000	106.88.250.196	1	16	user3	5213	1.1.3	Android
1658172038344	3000	123.232.114.32	10	101	user7	5625	1.1.2	iOS
1658172038345	4000	121.77.95.5	7	71	user9	5014	1.1.1	Android
1658172038347	3000	61.234.221.111	4	46	user4	5812	1.1.1	WP
1658172038350	6000	36.61.178.167	7	74	user8	5646	1.1.3	Android
1658172038353	5000	171.8.139.41	1	10	user5	5084	1.1.0	Android
1658172038355	7000	222.47.223.227	10	109	user4	5070	1.1.3	iOS
1658172038357	7000	171.8.190.65	8	84	user8	5403	1.1.2	Android
1658172038361	1000	222.67.117.114	5	57	user5	5663	1.1.0	iOS
1658172038363	4000	106.89.228.108	3	32	user2	5548	1.1.0	iOS
1658172038367	9000	36.56.64.179	2	25	user2	5535	1.1.3	iOS
1658172038369	0	61.236.65.187	8	82	user1	5461	1.1.1	Android
1658172038371	7000	222.38.3.121	10	101	user9	5929	1.1.3	WP
1658172038377	3000	210.26.246.58	5	55	user9	5448	1.1.3	iOS
